,id,neighbourhood,property_type,room_type,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,category,TV,Internet,Air_conditioning,Kitchen,Heating,Wifi,Elevator,Breakfast
232,118061,Brooklyn,Entire rental unit,Entire home/apt,40.68462,-73.92895,2,1.0,2.0,2.0,95,1,1,0,1,1,1,1,0,0
234,121861,Brooklyn,Entire rental unit,Entire home/apt,40.6755,-73.98137,4,2.0,2.0,2.0,165,1,1,0,1,1,1,1,0,0
236,125163,Brooklyn,Private room in residential home,Private room,40.68595,-73.92923,2,1.0,1.0,1.0,99,1,1,0,1,0,1,1,0,0
237,126443,Manhattan,Entire townhouse,Entire home/apt,40.72761,-73.98951,9,2.0,2.0,4.0,349,2,1,0,1,1,1,1,0,0
238,126816,Manhattan,Private room in rental unit,Private room,40.79907,-73.96517,1,2.0,1.0,1.0,85,0,1,0,1,1,0,1,1,0
240,132516,Queens,Entire rental unit,Entire home/apt,40.7106,-73.85246,3,1.0,1.0,1.0,120,1,1,0,1,1,1,1,0,0
242,134934,Brooklyn,Entire rental unit,Entire home/apt,40.71771,-73.95849,2,1.0,1.0,1.0,250,2,1,0,1,1,1,1,0,0
243,135393,Brooklyn,Private room in rental unit,Private room,40.65288,-73.95018,2,1.0,1.0,1.0,55,0,0,0,1,1,1,1,0,0
244,135465,Brooklyn,Entire rental unit,Entire home/apt,40.68646,-73.97548,3,1.0,1.0,1.0,170,1,0,0,1,1,1,1,0,0
246,136493,Brooklyn,Entire residential home,Entire home/apt,40.67494,-73.97792,5,2.5,3.0,3.0,275,2,1,0,1,1,1,1,0,0
247,139624,Brooklyn,Entire rental unit,Entire home/apt,40.67478,-73.95165,2,1.0,1.0,1.0,73,0,0,0,1,1,1,1,0,0
251,141335,Brooklyn,Entire residential home,Entire home/apt,40.67487,-73.97637,5,2.0,3.0,4.0,900,3,0,0,1,0,1,1,0,0
253,144087,Manhattan,Entire rental unit,Entire home/apt,40.80687,-73.95333,6,1.0,2.0,3.0,399,2,1,0,1,1,1,1,1,0
254,144148,Manhattan,Private room in rental unit,Private room,40.72297,-73.9851,2,1.0,1.0,1.0,67,0,1,0,1,1,1,1,0,0
255,145064,Brooklyn,Entire rental unit,Entire home/apt,40.71836,-73.95588,3,1.0,1.0,2.0,145,1,1,0,1,1,1,1,0,0
256,145801,Manhattan,Entire rental unit,Entire home/apt,40.74853,-74.00241,2,1.0,1.0,1.0,295,2,0,0,1,1,1,1,1,0
257,148201,Manhattan,Entire rental unit,Entire home/apt,40.7304,-74.00228,4,1.0,1.0,1.0,175,1,1,0,1,1,1,1,0,0
258,148259,Brooklyn,Entire residential home,Entire home/apt,40.71345,-73.94289,6,1.0,2.0,2.0,300,2,0,0,1,1,1,1,0,0
259,148825,Manhattan,Entire rental unit,Entire home/apt,40.79999,-73.96338,4,1.0,2.0,2.0,150,1,1,0,1,1,1,1,0,0
260,149210,Brooklyn,Entire rental unit,Entire home/apt,40.64847,-73.97573,4,1.0,2.0,5.0,150,1,1,0,0,1,1,1,0,0
261,149287,Manhattan,Entire rental unit,Entire home/apt,40.78422,-73.95133,4,1.0,2.0,2.0,250,2,1,0,1,1,1,1,1,0
262,149787,Manhattan,Entire rental unit,Entire home/apt,40.81862,-73.94518,16,0.0,4.0,5.0,100,1,0,0,0,0,0,0,0,0
263,150804,Manhattan,Entire rental unit,Entire home/apt,40.7203,-73.98424,5,2.0,2.0,3.0,250,2,1,0,1,1,1,1,0,0
264,150989,Brooklyn,Entire rental unit,Entire home/apt,40.71584,-73.96355,2,1.0,1.0,1.0,160,1,1,0,1,1,1,1,0,0
265,151199,Queens,Entire residential home,Entire home/apt,40.75684,-73.91286,3,1.0,2.0,2.0,149,1,1,0,1,0,1,1,0,0
266,152071,Brooklyn,Entire rental unit,Entire home/apt,40.67231,-73.97878,2,1.0,1.0,1.0,150,1,0,0,1,1,1,1,0,0
267,152263,Manhattan,Entire rental unit,Entire home/apt,40.80494,-73.94998,8,1.0,2.0,6.0,300,2,1,0,1,1,1,1,0,0
268,153780,Manhattan,Private room in guest suite,Private room,40.72752,-73.98581,2,1.0,1.0,1.0,175,1,1,0,1,0,1,1,0,0
270,157673,Brooklyn,Entire loft,Entire home/apt,40.68096,-73.94062,4,1.0,1.0,1.0,65,0,1,0,1,1,1,1,0,0
271,158061,Brooklyn,Private room in residential home,Private room,40.68511,-73.91927,2,1.0,1.0,1.0,165,1,1,0,1,1,1,1,0,0
272,158176,Brooklyn,Entire rental unit,Entire home/apt,40.71596,-73.96017,2,1.0,1.0,1.0,158,1,0,0,1,1,1,1,0,0
273,159749,Brooklyn,Private room in townhouse,Private room,40.68048,-73.93938,3,1.0,1.0,2.0,81,0,1,0,1,1,1,1,0,0
274,159815,Brooklyn,Private room in townhouse,Private room,40.68048,-73.93938,2,1.0,1.0,1.0,81,0,1,0,1,1,1,1,0,0
275,159913,Manhattan,Private room in rental unit,Private room,40.74389,-74.00068,2,1.0,1.0,2.0,150,1,1,0,1,1,1,1,0,0
276,162493,Brooklyn,Entire townhouse,Entire home/apt,40.71174,-73.95798,6,2.5,3.0,3.0,500,3,1,0,1,1,1,1,0,0
278,163814,Manhattan,Entire rental unit,Entire home/apt,40.72641,-73.98711,5,1.0,1.0,4.0,132,1,1,0,1,1,1,1,0,0
279,166006,Manhattan,Entire rental unit,Entire home/apt,40.79864,-73.96209,6,1.0,2.0,3.0,250,2,1,0,1,1,1,1,0,0
281,166983,Brooklyn,Entire rental unit,Entire home/apt,40.68194,-73.99708,6,2.0,3.0,4.0,350,2,1,0,1,1,1,1,0,0
282,168123,Brooklyn,Entire guest suite,Entire home/apt,40.65891,-73.98556,2,1.0,1.0,1.0,95,1,0,0,1,1,1,1,0,0
283,169306,Bronx,Private room in residential home,Private room,40.85981,-73.9063,2,1.0,1.0,1.0,40,0,1,0,1,1,1,1,0,0
284,169464,Brooklyn,Entire loft,Entire home/apt,40.70829,-73.96564,4,1.0,1.0,2.0,85,0,0,0,1,1,1,1,0,0
285,169483,Brooklyn,Entire rental unit,Entire home/apt,40.60602,-73.97076,4,1.0,1.0,1.0,110,1,1,0,0,1,1,1,0,0
286,170420,Manhattan,Entire rental unit,Entire home/apt,40.79179,-73.93972,2,1.0,1.0,1.0,79,0,1,0,1,1,1,1,0,0
287,170761,Brooklyn,Private room in rental unit,Private room,40.68876,-73.97758,2,1.5,1.0,1.0,85,0,0,0,1,0,1,1,0,0
289,172499,Manhattan,Entire rental unit,Entire home/apt,40.77969,-73.94726,4,2.0,3.0,3.0,250,2,1,0,1,1,1,1,1,0
290,173151,Brooklyn,Private room in rental unit,Private room,40.72852,-73.95655,2,1.0,1.0,1.0,78,0,0,0,1,1,1,1,0,0
292,176653,Manhattan,Private room in rental unit,Private room,40.72905,-73.98214,1,1.0,1.0,1.0,100,1,0,0,1,1,1,1,0,0
293,177495,Manhattan,Entire condominium (condo),Entire home/apt,40.74088,-73.99538,4,1.5,2.0,2.0,550,3,1,0,1,1,1,1,1,0
294,177606,Manhattan,Private room in condominium (condo),Private room,40.74045,-73.9749,2,1.0,1.0,1.0,199,2,1,0,1,1,1,1,1,0
295,179670,Manhattan,Private room in condominium (condo),Private room,40.72113,-73.98213,1,1.0,1.0,1.0,150,1,1,0,1,1,1,1,1,0
296,179741,Manhattan,Entire rental unit,Entire home/apt,40.72212,-73.99638,6,1.0,2.0,3.0,526,3,1,0,1,1,1,1,0,0
298,182095,Manhattan,Entire rental unit,Entire home/apt,40.7364,-73.99834,4,1.0,2.0,2.0,165,1,1,0,1,1,1,1,0,0
299,182177,Bronx,Entire rental unit,Entire home/apt,40.86502,-73.85496,5,1.0,1.0,2.0,150,1,1,0,1,1,1,1,0,0
300,187986,Manhattan,Entire rental unit,Entire home/apt,40.73862,-73.99758,4,1.5,2.0,2.0,250,2,1,0,1,1,1,1,1,0
301,188674,Manhattan,Entire rental unit,Entire home/apt,40.73345,-73.98809,2,1.0,1.0,1.0,165,1,1,0,1,1,1,1,1,0
302,189135,Manhattan,Private room in rental unit,Private room,40.76263,-73.99401,2,1.0,1.0,1.0,106,1,1,0,1,1,1,1,0,0
303,189181,Manhattan,Private room in condominium (condo),Private room,40.74907,-74.00281,2,1.0,1.0,2.0,282,2,1,0,1,1,1,1,1,0
304,189732,Brooklyn,Entire residential home,Entire home/apt,40.67346,-73.87263,8,1.5,3.0,5.0,179,1,1,0,0,1,0,1,0,0
305,189787,Brooklyn,Entire rental unit,Entire home/apt,40.66941,-73.94988,2,1.0,1.0,1.0,108,1,1,0,1,1,0,1,0,0
306,190267,Manhattan,Entire rental unit,Entire home/apt,40.7688,-73.95825,2,1.0,1.0,1.0,179,1,1,0,1,1,1,1,1,0
307,190968,Brooklyn,Entire rental unit,Entire home/apt,40.67914,-73.96443,2,1.0,1.0,1.0,175,1,1,0,1,1,1,1,0,0
308,190974,Brooklyn,Entire rental unit,Entire home/apt,40.66836,-73.98166,3,1.0,1.0,2.0,130,1,1,0,1,1,1,1,0,0
309,191541,Manhattan,Entire rental unit,Entire home/apt,40.75876,-73.98869,3,1.5,1.0,1.0,450,3,1,0,1,1,1,1,1,0
310,195123,Manhattan,Private room in rental unit,Private room,40.83338,-73.94326,2,1.5,1.0,1.0,75,0,1,0,1,1,1,1,1,0
311,195233,Brooklyn,Private room in rental unit,Private room,40.65557,-73.9561,1,1.0,1.0,1.0,50,0,0,0,1,1,1,1,0,0
312,195240,Brooklyn,Private room in rental unit,Private room,40.65557,-73.9561,1,1.0,1.0,1.0,60,0,0,0,0,1,1,1,0,0
313,195989,Brooklyn,Private room in rental unit,Private room,40.67641,-73.98161,2,1.0,1.0,1.0,105,1,1,0,1,1,1,1,0,0
314,197753,Manhattan,Private room in rental unit,Private room,40.82929,-73.94873,3,1.0,1.0,1.0,68,0,1,0,1,1,1,1,1,0
315,197942,Brooklyn,Entire townhouse,Entire home/apt,40.6836,-73.95445,2,1.0,2.0,2.0,169,1,1,0,1,1,1,1,0,0
316,198028,Queens,Shared room in loft,Shared room,40.77728,-73.91278,2,1.0,1.0,2.0,50,0,1,0,1,1,1,1,0,1
318,200955,Manhattan,Entire rental unit,Entire home/apt,40.73125,-73.9811,2,1.0,1.0,1.0,125,1,1,0,0,1,0,1,0,0
319,201514,Manhattan,Entire rental unit,Entire home/apt,40.82553,-73.94511,4,1.0,1.0,1.0,150,1,1,0,1,1,1,1,0,0
320,201992,Brooklyn,Entire rental unit,Entire home/apt,40.67466,-73.97853,4,1.0,1.0,2.0,190,2,1,0,1,1,1,1,0,0
321,202273,Brooklyn,Private room in rental unit,Private room,40.68702,-73.94917,2,1.0,1.0,1.0,55,0,0,0,1,1,1,1,0,0
322,203901,Manhattan,Entire rental unit,Entire home/apt,40.76922,-73.95648,4,1.0,1.0,1.0,190,2,1,0,1,1,1,1,1,0
323,204065,Brooklyn,Entire residential home,Entire home/apt,40.687,-73.96149,8,1.0,2.0,5.0,388,2,1,0,0,1,1,1,0,0
324,205485,Brooklyn,Entire residential home,Entire home/apt,40.68339,-73.94034,3,1.0,1.0,1.0,145,1,1,0,1,1,1,1,0,0
327,206772,Brooklyn,Entire loft,Entire home/apt,40.7125,-73.96598,2,1.0,1.0,1.0,190,2,1,0,1,1,1,1,1,0
328,206957,Brooklyn,Entire residential home,Entire home/apt,40.5847,-73.94088,4,1.0,1.0,2.0,95,1,1,0,1,1,1,1,0,0
330,208148,Brooklyn,Entire rental unit,Entire home/apt,40.71955,-73.95471,2,1.0,1.0,1.0,185,2,0,0,1,1,1,1,0,0
331,208889,Brooklyn,Entire rental unit,Entire home/apt,40.69049,-73.93212,4,1.0,2.0,2.0,70,0,1,0,0,1,0,1,0,0
332,209310,Queens,Private room in rental unit,Private room,40.73877,-73.92557,2,1.0,1.0,2.0,52,0,1,0,1,1,1,1,0,0
333,211078,Brooklyn,Entire rental unit,Entire home/apt,40.72926,-73.9589,4,1.0,1.0,1.0,185,2,0,0,1,1,1,1,0,0
334,212544,Brooklyn,Entire rental unit,Entire home/apt,40.67828,-73.98414,3,1.5,1.0,1.0,100,1,1,0,1,1,1,1,0,0
335,213330,Manhattan,Private room in rental unit,Private room,40.71724,-73.99054,2,2.0,1.0,1.0,220,2,1,0,0,1,0,0,1,0
336,214917,Staten Island,Entire guest suite,Entire home/apt,40.60742,-74.14388,3,1.0,1.0,2.0,76,0,1,0,1,1,1,1,0,1
337,215560,Brooklyn,Private room in residential home,Private room,40.68613,-73.95545,2,1.0,1.0,1.0,85,0,0,0,1,1,1,1,0,0
338,216080,Brooklyn,Private room in townhouse,Private room,40.691208,-73.972771,2,1.0,1.0,1.0,175,1,0,0,1,1,1,1,0,0
339,219066,Brooklyn,Entire rental unit,Entire home/apt,40.61943,-73.99232,2,1.0,1.0,1.0,110,1,1,0,1,1,1,1,0,0
340,219922,Manhattan,Private room in townhouse,Private room,40.81553,-73.95438,1,1.0,1.0,2.0,90,0,1,0,1,1,1,1,0,0
341,220563,Brooklyn,Private room in rental unit,Private room,40.68788,-73.95014,2,1.0,1.0,1.0,75,0,0,0,1,1,1,1,0,0
342,220946,Manhattan,Entire condominium (condo),Entire home/apt,40.72419,-73.97922,2,1.0,1.0,1.0,99,1,1,0,1,1,1,1,0,0
343,222304,Manhattan,Entire rental unit,Entire home/apt,40.7401,-74.00019,2,1.0,1.0,1.0,75,0,1,0,1,1,1,1,0,0
344,222913,Manhattan,Entire rental unit,Entire home/apt,40.71254,-73.98352,4,1.0,2.0,2.0,220,2,1,0,1,1,1,1,0,0
346,224004,Manhattan,Private room in rental unit,Private room,40.80529,-73.95307,2,1.0,1.0,1.0,80,0,0,0,1,1,1,1,0,0
347,225306,Brooklyn,Private room in residential home,Private room,40.6875,-73.9546,2,1.0,1.0,1.0,75,0,0,0,1,0,1,1,0,0
348,225354,Brooklyn,Entire rental unit,Entire home/apt,40.71085,-73.96672,2,1.0,1.0,1.0,140,1,1,0,1,1,1,1,0,1
349,225976,Staten Island,Entire rental unit,Entire home/apt,40.61019,-74.06757,3,1.0,1.0,1.0,75,0,0,0,1,1,1,1,0,0
350,226021,Brooklyn,Entire rental unit,Entire home/apt,40.71137,-73.9465,5,1.0,2.0,3.0,205,2,1,0,1,1,1,1,0,0
351,227495,Manhattan,Entire rental unit,Entire home/apt,40.78764,-73.97274,2,1.0,1.0,2.0,110,1,0,0,1,1,1,1,0,0
352,227715,Brooklyn,Entire rental unit,Entire home/apt,40.6805,-73.94885,4,1.0,2.0,2.0,80,0,1,0,1,1,1,1,0,0
353,228317,Brooklyn,Entire rental unit,Entire home/apt,40.68463,-73.92367,6,1.0,1.0,2.0,130,1,1,0,1,1,1,1,0,0
354,228925,Brooklyn,Entire residential home,Entire home/apt,40.68098,-73.94023,2,1.0,1.0,2.0,100,1,1,0,1,1,1,1,0,0
355,230321,Brooklyn,Entire rental unit,Entire home/apt,40.68985,-73.94974,3,1.0,1.0,1.0,99,1,0,0,1,1,1,1,0,0
356,230877,Manhattan,Entire rental unit,Entire home/apt,40.79147,-73.94629,2,1.0,1.0,1.0,100,1,1,0,1,1,1,1,0,0
357,231154,Queens,Private room in residential home,Private room,40.67144,-73.76501,3,1.0,1.0,1.0,75,0,1,0,1,1,1,1,0,0
359,233638,Queens,Private room in rental unit,Private room,40.70132,-73.90883,2,1.0,1.0,2.0,75,0,0,0,1,1,1,1,0,0
360,234330,Manhattan,Entire rental unit,Entire home/apt,40.80413,-73.95756,2,1.0,2.0,2.0,79,0,1,0,1,1,1,1,1,0
361,234870,Queens,Private room in rental unit,Private room,40.74499,-73.95372,1,1.0,1.0,2.0,50,0,1,0,1,1,1,1,0,0
362,235281,Manhattan,Entire rental unit,Entire home/apt,40.71887,-73.9864,3,1.0,1.0,1.0,180,1,1,0,1,1,1,1,1,0
363,235515,Queens,Private room in residential home,Private room,40.70148,-73.82972,1,1.0,1.0,1.0,51,0,1,0,1,1,1,1,0,0
364,235552,Brooklyn,Entire loft,Entire home/apt,40.66386,-73.98519,5,2.0,3.0,3.0,300,2,1,0,1,1,1,1,0,0
365,235651,Manhattan,Private room in rental unit,Private room,40.74168,-74.00339,3,1.0,1.0,1.0,110,1,1,0,1,1,1,1,0,1
366,235951,Manhattan,Entire condominium (condo),Entire home/apt,40.75408,-73.97071,2,1.0,1.0,1.0,160,1,1,0,1,1,1,1,0,0
367,235960,Manhattan,Entire rental unit,Entire home/apt,40.72113,-73.98442,3,1.0,1.0,1.0,150,1,1,0,1,1,1,1,0,0
368,236671,Brooklyn,Entire residential home,Entire home/apt,40.71732,-73.95561,1,1.0,1.0,2.0,160,1,1,0,1,1,1,1,0,0
369,237210,Manhattan,Entire loft,Entire home/apt,40.73268,-73.99213,2,1.0,1.0,1.0,275,2,1,0,1,1,1,1,1,0
370,239733,Queens,Entire guesthouse,Entire home/apt,40.77539,-73.91709,1,1.0,1.0,1.0,78,0,1,0,1,1,1,1,0,0
373,239934,Manhattan,Entire rental unit,Entire home/apt,40.73193,-73.98511,4,1.0,2.0,2.0,340,2,1,0,1,1,0,1,0,0
374,240800,Brooklyn,Private room in residential home,Private room,40.67578,-73.96694,1,1.0,1.0,1.0,57,0,1,0,1,0,1,1,0,0
375,242643,Brooklyn,Entire rental unit,Entire home/apt,40.70652,-73.93991,5,1.0,1.0,1.0,146,1,1,0,1,1,1,1,0,0
376,244649,Manhattan,Private room in rental unit,Private room,40.79824,-73.96863,1,1.0,1.0,1.0,50,0,1,0,1,1,1,1,1,0
377,245544,Bronx,Private room in rental unit,Private room,40.8666,-73.90061,2,1.0,1.0,1.0,45,0,1,0,1,0,1,1,0,0
378,245574,Brooklyn,Entire rental unit,Entire home/apt,40.68921,-73.95439,4,1.0,1.0,2.0,125,1,1,0,1,1,1,1,0,0
379,246351,Manhattan,Entire rental unit,Entire home/apt,40.73693,-73.98129,2,1.0,1.0,1.0,139,1,1,0,1,1,1,1,0,0
380,247562,Queens,Private room in residential home,Private room,40.7012,-73.83151,2,1.0,1.0,1.0,56,0,1,0,0,0,1,1,0,0
381,248865,Brooklyn,Entire rental unit,Entire home/apt,40.73756,-73.9535,4,1.0,1.0,2.0,279,2,1,0,1,1,1,1,0,0
382,249414,Manhattan,Entire rental unit,Entire home/apt,40.73273,-74.00041,2,1.0,1.0,1.0,246,2,1,0,1,1,1,1,0,0
383,249618,Manhattan,Private room in rental unit,Private room,40.85099,-73.92822,1,1.0,1.0,1.0,125,1,0,0,0,1,1,1,1,0
384,249704,Brooklyn,Entire condominium (condo),Entire home/apt,40.71065,-73.94102,2,1.0,1.0,1.0,140,1,1,0,0,1,0,1,0,0
385,249867,Brooklyn,Private room in residential home,Private room,40.68532,-73.91881,1,1.0,1.0,1.0,100,1,1,0,1,1,1,1,0,0
386,250323,Manhattan,Entire rental unit,Entire home/apt,40.71643,-73.99931,2,1.0,1.0,1.0,122,1,1,0,1,1,1,1,0,0
387,250536,Manhattan,Private room in condominium (condo),Private room,40.81146,-73.94469,2,1.0,1.0,1.0,125,1,1,0,1,1,0,1,1,0
388,250537,Manhattan,Entire rental unit,Entire home/apt,40.81128,-73.9433,6,2.0,2.0,2.0,400,2,1,0,1,1,1,1,1,0
389,251277,Manhattan,Private room in rental unit,Private room,40.78615,-73.97394,1,2.0,2.0,1.0,150,1,1,0,1,1,1,1,1,0
390,252865,Brooklyn,Private room in rental unit,Private room,40.67882,-73.97224,1,1.0,1.0,1.0,55,0,0,0,0,1,0,1,0,0
391,253466,Brooklyn,Entire rental unit,Entire home/apt,40.73756,-73.9535,4,1.0,1.0,2.0,279,2,1,0,1,1,1,1,0,0
392,253471,Brooklyn,Entire rental unit,Entire home/apt,40.73756,-73.9535,4,1.0,1.0,2.0,279,2,1,0,1,1,1,1,0,0
394,253800,Brooklyn,Entire rental unit,Entire home/apt,40.73756,-73.9535,4,1.0,1.0,2.0,279,2,1,0,1,0,1,1,0,0
395,253803,Brooklyn,Entire rental unit,Entire home/apt,40.73756,-73.9535,4,1.0,1.0,2.0,279,2,1,0,1,0,1,1,0,0
396,253806,Brooklyn,Entire rental unit,Entire home/apt,40.73756,-73.9535,4,1.0,1.0,2.0,279,2,1,0,1,0,1,1,0,0
397,253811,Brooklyn,Entire rental unit,Entire home/apt,40.73756,-73.9535,4,1.0,1.0,2.0,279,2,1,0,1,1,1,1,0,0
399,253828,Brooklyn,Room in boutique hotel,Private room,40.73756,-73.9535,4,1.0,1.0,2.0,349,2,1,0,1,0,1,1,0,0
400,253839,Brooklyn,Room in boutique hotel,Private room,40.73756,-73.9535,4,1.0,1.0,2.0,349,2,1,0,1,0,1,1,0,0
401,253846,Brooklyn,Room in boutique hotel,Hotel room,40.73756,-73.9535,2,1.0,1.0,1.0,199,2,1,0,1,0,1,1,0,0
402,254168,Brooklyn,Room in boutique hotel,Private room,40.73756,-73.9535,6,1.0,2.0,3.0,528,3,1,0,1,0,1,1,0,0
404,255476,Brooklyn,Private room in condominium (condo),Private room,40.71028,-73.95409,1,2.0,2.0,2.0,65,0,1,0,1,1,1,1,1,0
405,255601,Brooklyn,Entire rental unit,Entire home/apt,40.69101,-73.95018,5,1.0,2.0,2.0,170,1,1,0,1,1,1,1,0,0
406,255957,Manhattan,Entire condominium (condo),Entire home/apt,40.72032,-73.99462,4,2.0,2.0,2.0,349,2,1,0,1,1,1,1,1,0
407,257097,Brooklyn,Entire rental unit,Entire home/apt,40.68278,-73.95549,2,1.0,2.0,2.0,161,1,0,0,1,1,1,1,0,0
408,258688,Manhattan,Entire rental unit,Entire home/apt,40.74024,-74.00584,3,1.0,1.0,1.0,275,2,1,0,1,1,1,1,1,0
409,258690,Manhattan,Entire rental unit,Entire home/apt,40.74642,-74.00411,3,1.0,2.0,2.0,195,2,1,0,1,1,1,1,0,0
410,258740,Manhattan,Private room in rental unit,Private room,40.81847,-73.94623,2,1.0,1.0,1.0,58,0,0,0,0,1,1,1,0,0
411,258838,Staten Island,Entire rental unit,Entire home/apt,40.591675,-74.065865,10,1.5,3.0,4.0,229,2,1,0,0,1,1,1,0,0
412,258930,Manhattan,Entire rental unit,Entire home/apt,40.71517,-73.99376,3,1.0,1.0,1.0,95,1,1,0,1,1,1,1,0,0
414,261344,Manhattan,Private room in rental unit,Private room,40.70538,-74.01131,2,1.0,1.0,1.0,75,0,1,0,1,1,1,1,0,0
415,261674,Manhattan,Private room in rental unit,Private room,40.74101,-74.00006,2,1.0,1.0,1.0,95,1,1,0,1,1,1,1,0,0
416,261781,Manhattan,Entire rental unit,Entire home/apt,40.73221,-74.00448,4,2.0,2.0,2.0,375,2,1,0,1,1,1,1,1,0
417,262478,Manhattan,Private room in rental unit,Private room,40.71881,-73.9879,2,1.0,1.0,1.0,120,1,1,0,1,1,1,1,0,0
418,262583,Manhattan,Entire rental unit,Entire home/apt,40.73219,-74.00289,4,1.0,2.0,2.0,288,2,1,0,1,1,1,1,0,0
419,263005,Brooklyn,Entire rental unit,Entire home/apt,40.69643,-73.97698,4,1.0,3.0,3.0,145,1,0,0,1,1,1,1,0,0
420,263232,Manhattan,Entire rental unit,Entire home/apt,40.82176,-73.94522,4,1.0,1.0,2.0,157,1,1,0,1,1,1,1,1,0
421,263502,Brooklyn,Entire rental unit,Entire home/apt,40.71838,-73.95617,2,1.0,1.0,1.0,185,2,1,0,1,1,1,1,0,0
422,263888,Manhattan,Entire condominium (condo),Entire home/apt,40.79632,-73.97643,2,1.0,1.0,1.0,195,2,1,0,1,1,1,1,1,0
423,265036,Brooklyn,Private room in rental unit,Private room,40.67254,-73.95386,2,1.0,1.0,1.0,150,1,1,0,1,1,1,1,0,0
425,265506,Manhattan,Entire rental unit,Entire home/apt,40.7628,-73.9651,6,1.0,2.0,3.0,496,3,1,0,1,1,1,1,1,0
426,266449,Manhattan,Entire rental unit,Entire home/apt,40.71866,-73.98962,4,1.0,2.0,2.0,190,2,1,0,1,1,1,1,0,0
427,267435,Queens,Private room in rental unit,Private room,40.73333,-73.85933,1,1.0,1.0,1.0,55,0,0,0,0,0,1,1,1,0
428,267652,Brooklyn,Private room in rental unit,Private room,40.643776,-73.972168,2,1.0,1.0,1.0,60,0,1,0,0,0,1,1,1,0
429,268335,Brooklyn,Entire condominium (condo),Entire home/apt,40.72136,-73.95674,2,1.0,1.0,1.0,150,1,1,0,1,1,1,1,1,0
430,268481,Brooklyn,Entire condominium (condo),Entire home/apt,40.7154,-73.94028,4,2.0,2.0,2.0,150,1,1,0,1,1,1,1,1,0
431,268868,Manhattan,Entire rental unit,Entire home/apt,40.75048,-74.00134,2,1.0,1.0,1.0,250,2,1,0,1,1,1,1,0,0
432,269283,Brooklyn,Entire rental unit,Entire home/apt,40.66385,-73.93229,2,1.0,1.0,1.0,64,0,0,0,1,1,1,1,1,0
433,269404,Queens,Private room in rental unit,Private room,40.76716,-73.91177,2,1.0,1.0,1.0,99,1,1,0,1,1,1,1,0,0
434,269889,Queens,Private room in rental unit,Private room,40.74536,-73.94903,2,1.0,1.0,1.0,95,1,0,0,1,1,1,1,0,1
435,270139,Brooklyn,Private room in rental unit,Private room,40.70413,-73.92726,2,1.0,1.0,1.0,32,0,0,0,1,1,1,1,0,0
436,270231,Queens,Private room in rental unit,Private room,40.74496,-73.91167,2,1.0,1.0,2.0,150,1,1,0,1,0,1,1,0,0
437,270315,Brooklyn,Private room in residential home,Private room,40.68611,-73.93089,1,1.0,1.0,1.0,40,0,0,0,0,1,1,1,0,0
438,270345,Manhattan,Entire rental unit,Entire home/apt,40.72499,-73.99198,4,1.0,1.0,1.0,250,2,1,0,1,1,1,1,0,0
439,271694,Manhattan,Entire rental unit,Entire home/apt,40.75282,-73.97315,2,1.0,1.0,1.0,125,1,0,0,1,1,1,1,1,0
440,272026,Manhattan,Entire rental unit,Entire home/apt,40.85754,-73.92887,2,1.0,1.0,2.0,84,0,0,0,1,1,1,1,1,0
441,272044,Manhattan,Entire rental unit,Entire home/apt,40.72123,-73.98451,2,1.0,1.0,1.0,342,2,1,0,1,1,1,1,1,0
442,274062,Manhattan,Private room in rental unit,Private room,40.80297,-73.95307,2,1.0,1.0,1.0,99,1,1,0,1,1,1,1,0,0
443,274329,Queens,Entire rental unit,Entire home/apt,40.70749,-73.916,4,1.0,1.0,1.0,68,0,0,0,1,1,1,1,0,0
444,274376,Brooklyn,Entire rental unit,Entire home/apt,40.68321,-73.96741,3,1.0,1.0,1.0,135,1,1,0,1,1,1,1,1,0
446,274995,Brooklyn,Entire rental unit,Entire home/apt,40.66824,-73.9617,2,1.0,1.0,1.0,150,1,0,0,1,1,1,1,1,0
447,275976,Brooklyn,Entire guest suite,Entire home/apt,40.68413,-73.93538,5,1.0,2.0,2.0,125,1,1,0,1,1,1,1,0,0
448,276317,Brooklyn,Entire rental unit,Entire home/apt,40.67782,-73.97205,5,2.0,3.0,3.0,650,3,1,0,1,1,1,1,0,0
449,277207,Brooklyn,Private room in rental unit,Private room,40.72842,-73.958,2,1.0,1.0,1.0,75,0,0,0,1,1,1,1,0,0
450,277883,Brooklyn,Entire rental unit,Entire home/apt,40.6556,-73.95389,2,1.0,1.0,1.0,75,0,0,0,1,1,1,1,0,0
451,278090,Manhattan,Private room in rental unit,Private room,40.79241,-73.93805,2,1.0,1.0,1.0,65,0,1,0,1,0,1,1,0,0
452,278145,Queens,Private room in rental unit,Private room,40.77128,-73.91939,1,2.0,1.0,1.0,45,0,1,0,1,1,1,1,0,0
453,278631,Manhattan,Entire loft,Entire home/apt,40.73725,-74.00841,2,1.0,1.0,1.0,250,2,0,0,1,1,1,1,0,0
454,278876,Brooklyn,Private room in rental unit,Private room,40.66883,-73.95296,2,1.0,1.0,1.0,60,0,0,0,1,1,1,1,0,0
455,279857,Brooklyn,Private room in residential home,Private room,40.68607,-73.95536,16,4.0,8.0,18.0,900,3,1,0,1,0,1,1,0,0
